year,week,week_dim,day,org_id,organization,app_id,app_name,blockId,blockName,jobType,executionStartedAt,execution_time,computed_rows,nb_executions
2026,6,WK 6 26,2026-02-04,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-04T13:49:00.000Z,557.5,1811.0,5.0
2026,6,WK 6 26,2026-02-05,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-05T18:21:00.000Z,2068.6,27459.0,4.0
2026,6,WK 6 26,2026-02-05,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-05T14:22:00.000Z,350.2,1893.0,4.0
2026,6,WK 6 26,2026-02-05,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-05T12:37:00.000Z,538.9,8590.0,25.0
2026,6,WK 6 26,2026-02-05,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-05T09:21:00.000Z,1043.6,4537.0,18.0
2026,6,WK 6 26,2026-02-05,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-05T18:55:00.000Z,365.3,787.0,4.0
2026,6,WK 6 26,2026-02-06,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-06T17:24:00.000Z,3124.2,49883.0,2.0
2026,6,WK 6 26,2026-02-06,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-06T18:13:00.000Z,624.2,8423.0,22.0
2026,6,WK 6 26,2026-02-06,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-06T13:10:00.000Z,1321.8,4935.0,16.0
2026,6,WK 6 26,2026-02-06,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-06T15:40:00.000Z,528.2,2136.0,7.0
2026,6,WK 6 26,2026-02-06,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-06T16:13:00.000Z,1429.9,19786.0,2.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-09T17:51:00.000Z,1624.9,17450.0,3.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-09T09:41:00.000Z,790.1,7679.0,22.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-09T18:34:00.000Z,834.1,14253.0,11.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-09T16:29:00.000Z,6308.8,129141.0,3.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-09T18:45:00.000Z,8541.4,199968.0,1.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-09T18:52:00.000Z,2466.4,27185.0,4.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-09T16:51:00.000Z,475.7,1973.0,7.0
2026,7,WK 7 26,2026-02-09,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-09T17:46:00.000Z,1329.2,4864.0,18.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-10T09:40:00.000Z,1362.8,19165.0,3.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-10T18:10:00.000Z,1932.1,24529.0,5.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-10T09:09:00.000Z,7714.4,213089.0,1.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-10T15:31:00.000Z,391.4,823.0,3.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-10T08:12:00.000Z,448.0,2855.0,6.0
2026,7,WK 7 26,2026-02-10,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-10T12:42:00.000Z,697.2,7267.0,24.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-11T18:42:00.000Z,3681.9,53398.0,3.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-11T10:15:00.000Z,1007.5,5432.0,21.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-11T16:42:00.000Z,791.9,8690.0,29.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-11T12:31:00.000Z,1096.9,13866.0,9.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-11T13:21:00.000Z,2565.6,26529.0,5.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-11T11:59:00.000Z,8303.3,187006.0,1.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-11T12:28:00.000Z,362.6,728.0,5.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-11T16:23:00.000Z,6359.3,121097.0,2.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-11T15:43:00.000Z,471.5,3170.0,7.0
2026,7,WK 7 26,2026-02-11,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-11T10:23:00.000Z,444.4,1923.0,5.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-12T18:07:00.000Z,691.9,7907.0,17.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-12T08:58:00.000Z,1538.0,5417.0,24.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-12T12:05:00.000Z,657.8,2878.0,10.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-12T10:58:00.000Z,1551.1,19124.0,3.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-12T18:26:00.000Z,2518.2,22900.0,4.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-12T15:30:00.000Z,9104.2,193308.0,2.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-12T14:56:00.000Z,3714.4,46603.0,2.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-12T12:32:00.000Z,297.6,836.0,3.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-12T16:47:00.000Z,411.0,2104.0,6.0
2026,7,WK 7 26,2026-02-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-12T18:41:00.000Z,774.5,15423.0,11.0
2026,7,WK 7 26,2026-02-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-13T09:07:00.000Z,315.0,875.0,4.0
2026,7,WK 7 26,2026-02-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-13T18:48:00.000Z,1304.1,17677.0,4.0
2026,7,WK 7 26,2026-02-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-13T13:28:00.000Z,8444.8,190427.0,2.0
2026,7,WK 7 26,2026-02-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-13T18:37:00.000Z,523.5,1879.0,7.0
2026,7,WK 7 26,2026-02-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-13T14:23:00.000Z,5427.4,130674.0,3.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-16T10:03:00.000Z,1520.8,17136.0,3.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-16T09:23:00.000Z,1043.8,4514.0,18.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-16T16:27:00.000Z,772.9,8523.0,29.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-16T15:07:00.000Z,465.6,3267.0,6.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-16T12:18:00.000Z,6443.6,118351.0,2.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-16T11:38:00.000Z,3018.4,52267.0,5.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-16T11:26:00.000Z,773.0,13586.0,14.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-16T12:15:00.000Z,2329.4,24348.0,6.0
2026,8,WK 8 26,2026-02-16,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-16T18:41:00.000Z,440.6,1853.0,3.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-17T09:06:00.000Z,390.8,868.0,2.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-17T15:58:00.000Z,1483.4,18614.0,4.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-17T17:45:00.000Z,607.0,2852.0,5.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-17T17:24:00.000Z,5644.5,116901.0,2.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-17T16:02:00.000Z,468.1,2001.0,4.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-17T13:56:00.000Z,8418.6,208410.0,1.0
2026,8,WK 8 26,2026-02-17,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-17T14:09:00.000Z,1936.4,27392.0,4.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-18T14:57:00.000Z,7645.7,199650.0,2.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-18T10:35:00.000Z,529.4,2119.0,6.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-18T08:12:00.000Z,313.2,725.0,3.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-18T12:10:00.000Z,595.6,3297.0,8.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-18T15:02:00.000Z,2135.7,25304.0,6.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-18T15:31:00.000Z,2916.4,46480.0,4.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-18T13:05:00.000Z,5466.7,128038.0,2.0
2026,8,WK 8 26,2026-02-18,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-18T16:52:00.000Z,602.7,8137.0,28.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_EXEC,Executive Summary,ImpView,2026-02-19T08:18:00.000Z,1363.3,4894.0,20.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-19T17:59:00.000Z,6812.2,111690.0,3.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-19T09:29:00.000Z,2563.8,24770.0,5.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-19T12:38:00.000Z,410.0,727.0,3.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-19T17:28:00.000Z,492.7,3140.0,10.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-19T17:08:00.000Z,787.2,15430.0,7.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-19T13:51:00.000Z,1244.4,19626.0,2.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_INV,Inventory Status,ImpView,2026-02-19T14:05:00.000Z,3199.9,54650.0,2.0
2026,8,WK 8 26,2026-02-19,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_HC,Headcount Dashboard,ImpView,2026-02-19T14:05:00.000Z,342.1,1955.0,4.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CONSOL,Consolidation View,ImpView,2026-02-20T13:42:00.000Z,7470.1,187994.0,1.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_BS,Balance Sheet,ImpView,2026-02-20T15:56:00.000Z,2076.9,25501.0,4.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_PNL,P&L Analysis,ImpView,2026-02-20T09:48:00.000Z,884.4,14059.0,10.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_QUOTA,Quota Tracker,ImpView,2026-02-20T18:27:00.000Z,430.1,3283.0,9.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BOARD_CF,Cash Flow,ImpView,2026-02-20T18:14:00.000Z,1718.1,19550.0,4.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BOARD_ATTR,Attrition Tracker,ImpView,2026-02-20T16:40:00.000Z,408.0,794.0,2.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BOARD_PIPE,Pipeline View,ImpView,2026-02-20T09:58:00.000Z,782.5,8774.0,18.0
2026,8,WK 8 26,2026-02-20,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BOARD_SHIP,Shipping Tracker,ImpView,2026-02-20T18:57:00.000Z,5640.7,118265.0,2.0
